chemicals,(disclose the CHEMICALS they use)
men,(differently than MEN applause and) (beings –- MEN and women) (of the MEN and women) (the young MEN involved in)
focus,(differences they FOCUS on the)
matter,(difference teachers MATTER so instead) (but no MATTER what party) (it doesnt MATTER if youre) (that doesnt MATTER just like) (it didnt MATTER that day)
available,(develops every AVAILABLE source of)
resource,(develop this RESOURCE without putting)
technologies,(develop the TECHNOLOGIES to extract) (away some TECHNOLOGIES dont pan)
toledo,(detroit and TOLEDO and chicago)
free,(destroy the FREE market they) (make the FREE market work)
stitched,(destiny is STITCHED together like)
fascism,(depression and FASCISM they understood)
required,(deposits youre REQUIRED to write)
came,(deportation others CAME more recently) (control it CAME from a)
defense,(department of DEFENSE working with) (a new DEFENSE strategy that) (george bushs DEFENSE secretary and)
coverage,(deny your COVERAGE or charge)
research,(demands basic RESEARCH today the) (kind of RESEARCH and innovation) (was public RESEARCH dollars over) (and medical RESEARCH a strong)
somebody,(deficit or SOMEBODY else has) (that theres SOMEBODY behind you)
trust,(deficit of TRUST applause lets) (deficit of TRUST between main)
status,(defending the STATUS quo lets)
talibans,(defeated the TALIBANS momentum has)
ironclad,(deeper our IRONCLAD commitment and) (i mean IRONCLAD to israels)
doing,(deduction for DOING it applause)
fate,(decide their FATE we will)
bin,(decades osama BIN laden is) (to get BIN laden on)
kept,(debt that KEPT piling up) (translator who KEPT others from)
credit,(debt than CREDIT card debt) (tuition tax CREDIT we started) (or a CREDIT card company) (didnt deserve CREDIT for the)
phony,(debt and PHONY financial profits)
left,(debt and LEFT innocent hardworking) (back thats LEFT our shore) (a factory LEFT town you)
invest,(debt and INVEST in our)
irans,(deal with IRANS nuclear program)
signing,(days of SIGNING people up)
danger,(darkness and DANGER unless you)
cyber-threats,(dangers of CYBER-THREATS applause above)
greatest,(cynical the GREATEST blow to)
above,(cyber-threats applause ABOVE all our)
savings,(cuts and SAVINGS but we)
delay,(cut without DELAY lets get)
deficit,(cut the DEFICIT by more) (to the DEFICIT and will) (repay a DEFICIT of trust) (to the DEFICIT weve already) (to the DEFICIT or somebody) (reduce our DEFICIT thats an) (about the DEFICIT of trust)
spilled,(crying over SPILLED milk laughter)
borders,(crossing our BORDERS and this)
started,(credit we STARTED that saves)
passion,(creativity and PASSION to stop)
market,(creates a MARKET for innovation) (the housing MARKET to hit) (the free MARKET they make) (the free MARKET work better) (reformed private MARKET not a)
start-ups,(created in START-UPS and small)
special,(create a SPECIAL unit of) (shouldnt get SPECIAL tax subsidies)
charge,(coverage or CHARGE women differently) (you cant CHARGE up those)
expenses,(cover moving EXPENSES for companies)
laser,(courses in LASER and robotics)
easiest,(course the EASIEST way to)
30,(course of 30 years that) (less than 30 percent in)
meets,(course and MEETS its obligations)
admire,(country we ADMIRE it when)
means,(country that MEANS women should) (applause it MEANS we should) (and that MEANS making choices) (and it MEANS enlisting our)
leads,(country that LEADS the world)
most,(country applause MOST of al) (before but MOST hardworking americans) (created the MOST jobs since) (are the MOST productive on) (their lives MOST teachers work) (graduate the MOST daunting challenge) (been about MOST new jobs) (now our MOST immediate priority) (in taxes MOST americans would) (i bet MOST americans are) (complain the MOST about government)
unsafe,(counterfeit or UNSAFE goods from)
well,(could do WELL enough to) (do really WELL while a) (skyrocketing tuition WELL run out) (havent acted WELL tonight i) (them applause WELL also establish) (thats how WELL reduce our) (country so WELL we will) (them as WELL as theyve)
if,(could accomplish IF we followed) (promise that IF you worked) (it first IF youre a) (applause third IF youre an) (tax cut IF youre a) (here and IF you want) (earth and IF the playing) (on notice IF you cant) (applause but IF election-year politics) (college so IF you are) (the bills IF you fail) (applause and IF youre a) (veterans because IF were serious) (buffett rule IF you make) (in fact IF youre earning) (other hand IF you make) (only endure IF we feel) (better and IF iran changes) (doesnt matter IF youre black) (backs and IF we hold)
medicare,(costs of MEDICARE and medicaid)
recently,(costs down RECENTLY i spoke) (came more RECENTLY to study)
stagnant,(costs and STAGNANT wages youre)
soldiers,(cops and SOLDIERS that can)
firefighters,(cops and FIREFIGHTERS so that)
translator,(control the TRANSLATOR who kept)
event,(control every EVENT but america)
spill,(contain a SPILL because milk) (a milk SPILL without a) (of oil SPILL we saw)
personal,(consumed with PERSONAL ambition they) (werent and PERSONAL debt that)
common-sense,(consensus around COMMON-SENSE ideas im)
providing,(congress were PROVIDING new tax)
make,(congress should MAKE sure that) (just to MAKE a difference) (that doesnt MAKE sense i) (refuse to MAKE the same) (energy will MAKE one of) (market they MAKE the free) (that dont MAKE sense weve) (allowed to MAKE risky bets) (prepared to MAKE more reforms) (if you MAKE more than) (if you MAKE under $250000) (has to MAKE up the) (trying to MAKE ends meet) (impact lets MAKE sure people) (we can MAKE real progress)
acting,(congress from ACTING on a)
guests,(congress distinguished GUESTS and fellow)
lobby,(congress cant LOBBY congress and)
programs,(confusing training PROGRAMS so that) (as those PROGRAMS remain a)
farmer,(confident a FARMER can contain)
reform,(comprehensive immigration REFORM right now) (applause tax REFORM should follow) (my education REFORM offers more)
play,(competitors dont PLAY by the) (hard and PLAY by the) (allowed to PLAY by its) (of fair PLAY and shared)
drill,(companies that DRILL for gas)
create,(companies that CREATE jobs right) (products and CREATE new jobs) (gas will CREATE jobs and) (tax credits CREATE these jobs) (general to CREATE a special)
choose,(companies that CHOOSE to stay) (companies that CHOOSE to stay) (have to CHOOSE between our)
unchecked,(companies had UNCHECKED power to)
nations,(community of NATIONS the renewal)
centers,(community career CENTERS -– places)
train,(commitment to TRAIN 2 million)
accessing,(comes to ACCESSING financing or)
far,(come too FAR to turn) (innovation so FAR you havent) (possible and FAR better and)
twenty-three,(come home TWENTY-THREE thousand more)
these,(come home THESE achievements are) (so are THESE in the) (send me THESE tax reforms) (work applause THESE reforms will) (agree on THESE ideas so) (dont gut THESE investments in) (payoffs on THESE public investments) (credits create THESE jobs applause) (that creates THESE jobs applause) (to fund THESE projects take) (medical devices THESE dont destroy) (to keep THESE tax cuts) (its business THESE days a) (blameless in THESE tactics now)
events,(come from EVENTS beyond our)
which,(colors under WHICH more than) (earned –- WHICH is why) (her applause WHICH brings me)
south,(colombia and SOUTH korea soon)
resources,(colleges the RESOURCES they need) (them the RESOURCES to keep) (and gas RESOURCES applause right)
universities,(colleges and UNIVERSITIES have to) (colleges and UNIVERSITIES on notice) (labs and UNIVERSITIES could lead)
whove,(college presidents WHOVE done just) (innocent americans WHOVE seen their) (of us WHOVE been sent)
courses,(college design COURSES in laser) (schools redesign COURSES to help)
put,(college and PUT a little) (crisis that PUT millions out) (and weve PUT in place) (let me PUT colleges and) (administration has PUT more boots) (ideas so PUT them in) (parties should PUT an end) (when you PUT on that)
learned,(collapsed we LEARNED that mortgages) (lesson weve LEARNED from our)
even,(collapse some EVEN said we) (or maybe EVEN the year) (anything -– EVEN routine business) (other hand EVEN my republican)
cooperation,(closest military COOPERATION between our)
woman,(clinton a WOMAN who ran)
rigid,(clinging to RIGID ideologies instead)
pittsburgh,(cleveland and PITTSBURGH and raleigh)
standard,(clean energy STANDARD that creates)
risk,(citizens at RISK the development)
person,(circumstance every PERSON in this) (of every PERSON in this) (for the PERSON next to)
grown,(chrysler has GROWN faster in)
stay,(choose to STAY in america) (choose to STAY here and) (all students STAY in high) (budget to STAY one step)
germany,(china or GERMANY because we)
dreams,(child who DREAMS beyond his)
orlando,(charlotte and ORLANDO and louisville)
formed,(charlotte and FORMED a partnership)
investigating,(charged with INVESTIGATING unfair trading)
differently,(charge women DIFFERENTLY than men)
trajectory,(changed the TRAJECTORY of their)
often,(change too OFTEN its inefficient)
washed,(change has WASHED across the)
theres,(change but THERES no reason) (home applause THERES never been) (work better THERES no question) (laws because THERES no real) (act together THERES nothing the) (know that THERES somebody behind)
share,(chance to SHARE the basic) (their fair SHARE and everyone) (its fair SHARE of taxes) (our fair SHARE of taxes) (my fair SHARE of taxes)
repay,(chance to REPAY a deficit)
go,(chance to GO to college) (will not GO back to) (penny should GO towards lowering) (i will GO anywhere in) (place to GO for all) (taxpayers will GO down applause) (will not GO back to) (will not GO back to) (taxes shouldnt GO up applause)
earn,(chance to EARN their way) (chance to EARN their citizenship) (women should EARN equal pay)
build,(chamber to BUILD on this) (time to BUILD especially since) (we will BUILD an enduring)
point,(chamber can POINT to a) (technology the POINT is its) (home the POINT is we)
fact,(challenge the FACT that they) (costly in FACT ive approved) (millionaires in FACT if youre)
master,(ceo of MASTER lock told) (15 years MASTER locks unionized) (companies like MASTER lock that)
leave,(cells but LEAVE healthy ones) (more will LEAVE by the)
relies,(care law RELIES on a)
ford,(car company FORD is investing)
reversed,(cannot be REVERSED and that)
denied,(cannot be DENIED applause how)
losing,(cannot afford LOSING $40 out)
policy,(cancel your POLICY deny your)
blame,(can you BLAME them for)
unless,(can happen UNLESS we also) (and danger UNLESS you know)
settle,(can either SETTLE for a) (automakers to SETTLE their differences)
weve,(can because WEVE done it) (1990s together WEVE agreed to) (trillion and WEVE put in) (stronger and WEVE come too) (the rules WEVE brought trade) (each year WEVE convinced nearly) (three years WEVE opened millions) (commitment here WEVE subsidized oil) (be rebuilt WEVE got crumbling) (from everybody WEVE all paid) (make sense WEVE already announced) (the deficit WEVE already agreed) (the lesson WEVE learned from) (of strength WEVE begun to) (history applause WEVE made it) (the coalitions WEVE built to) (the missions WEVE led against) (the blows WEVE dealt to) (is why WEVE increased annual)
spur,(can also SPUR energy innovation)
mutual,(campaign of MUTUAL destruction that)
common,(call that COMMON sense we) (joined in COMMON purpose as) (maintain our COMMON resolve our)
sanaa,(cairo from SANAA to tripoli)
same,(by the SAME set of) (the very SAME policies that) (have the SAME opportunity as) (support the SAME kind of) (make the SAME commitment here) (do the SAME its time) (apply the SAME rules from) (feel that SAME sense of) (thinking the SAME thing right)
$250000,(by over $250000 a great) (make under $250000 a year)
higher,(by making HIGHER education a) (education a HIGHER priority in) (down applause HIGHER education cant) (america are HIGHER than theyve)
knew,(buyers who KNEW they couldnt)
need,(but we NEED to do) (now you NEED to give) (resources they NEED to become) (that they NEED it is) (states also NEED to do) (workers who NEED them send) (but you NEED to fund) (why we NEED smart regulations) (but we NEED to do) (return we NEED to change) (ones who NEED relief now) (i dont NEED and the) (town we NEED to end)
prepare,(but to PREPARE for the)
divide,(but the DIVIDE between this)
hardworking,(but most HARDWORKING americans struggled) (left innocent HARDWORKING americans holding) (of talented HARDWORKING students in)
healthy,(but leave HEALTHY ones untouched)
election-year,(but if ELECTION-YEAR politics keeps)
intend,(but i INTEND to fight) (president i INTEND to keep)
found,(but he FOUND work at)
remain,(but challenges REMAIN and we) (those programs REMAIN a guarantee) (operatives who REMAIN are scrambling)
find,(but cant FIND workers with)
peaceful,(but a PEACEFUL resolution of)
sell,(businesses to SELL products all)
still,(businesses that STILL use them) (recovery is STILL fragile applause) (issue is STILL possible and)
ship,(businesses that SHIP jobs overseas)
efficient,(businesses more EFFICIENT but also)
created,(businesses have CREATED more than) (year they CREATED the most) (jobs are CREATED in start-ups)
wants,(business that WANTS to outsource)
places,(business in PLACES like china) (colleges in PLACES like charlotte) (centers -– PLACES that teach)
lit,(burma has LIT a new)
contributions,(bundle campaign CONTRIBUTIONS for congress)
gut,(bullet dont GUT these investments)
secure,(built to SECURE nuclear materials) (that will SECURE our country) (businesses to SECURE a pledge)
strongest,(built the STRONGEST economy and)
hoover,(built the HOOVER dam and)
enduring,(build an ENDURING partnership with) (to the ENDURING power of)
forced,(budgets have FORCED states to) (could have FORCED some dairy)
cases,(brought trade CASES against china)
job,(bring every JOB back thats) (do the JOB think about) (from her JOB as a) (to a JOB applause my) (on the JOB and reward) (from his JOB making furniture) (with one JOB to look) (did their JOB the pilot)
biggest,(bridge our BIGGEST philosophical differences)
moving,(breaks for MOVING jobs and) (to cover MOVING expenses for) (taxes by MOVING jobs and)
bailouts,(bottom no BAILOUTS no handouts)
other,(bonuses with OTHER peoples money) (looked the OTHER way or) (happen in OTHER industries it) (time when OTHER countries are) (dont let OTHER countries win) (on the OTHER hand if) (to each OTHER and to) (on the OTHER hand even) (trusted each OTHER because you)
line,(bomber assembly LINE was part)
dealt,(blows weve DEALT to our)
white,(black or WHITE asian latino)
agreements,(bipartisan trade AGREEMENTS we signed)
is,(bin laden IS not a) (and responsibility IS rewarded we) (our time IS how to) (no challenge IS more urgent) (no debate IS more important) (our union IS getting stronger) (general motors IS back on) (company ford IS investing billions) (auto industry IS back applause) (meanwhile america IS more productive) (in milwaukee IS running at) (business leaders IS simple ask) (my message IS simple it) (simple it IS time to) (playing field IS level i) (jackie bray IS a single) (need it IS time to) (the point IS its possible) (-– it IS an economic) (to last IS one where) (all innovation IS what america) (and nowhere IS the promise) (oil production IS the highest) (government support IS critical in) (natural gas IS just as) (save money IS to waste) (our food IS safe and) (our water IS clean i) (immediate priority IS stopping a) (the recovery IS still fragile) (right choice IS so do) (tom coburn IS right washington) (generations success IS only possible) (because washington IS broken can) (the country IS at least) (simple majority IS no longer) (our government IS leaner quicker) (that politics IS about clinging) (the point IS we should) (that it IS never again) (today he IS gone and) (because tyranny IS no match) (the regime IS more isolated) (doubt america IS determined to) (this issue IS still possible) (that america IS a pacific) (example america IS back anyone) (that america IS in decline) (the world IS changing no) (–- which IS why weve) (that america IS as strong) (proudest possessions IS the flag) (so it IS with america) (our destiny IS stitched together) (this nation IS great because) (this nation IS great because) (this nation IS great because) (trial there IS no challenge) (our future IS hopeful and)
bans,(bill that BANS insider trading)
grandmother,(bill my GRANDMOTHER who worked)
circumstance,(beyond his CIRCUMSTANCE every person)
city,(between this CITY and the)
environment,(between our ENVIRONMENT and our)
themselves,(better by THEMSELVES and no) (thought about THEMSELVES one of)
bonuses,(bets and BONUSES with other)
cape,(berlin from CAPE town to)
strongly,(believe as STRONGLY as ever)
repeat,(being a REPEAT offender thats)
come,(begun to COME home these) (and weve COME too far) (dont always COME right away) (year didnt COME from events) (troops have COME home twenty-three) (as they COME home we)
burma,(beginning in BURMA has lit)
recession,(before the RECESSION jobs and) (before the RECESSION the factory)
policies,(before our POLICIES were in) (very same POLICIES that brought) (will support POLICIES that lead)
took,(before i TOOK office we) (day i TOOK office our) (when i TOOK office the) (seal team TOOK with them)
promising,(been more PROMISING pass clean)
profitable,(been more PROFITABLE and double-down)
eight,(been in EIGHT years thats) (thats right EIGHT years not)
career,(become community CAREER centers -–)
done,(because weve DONE it before) (presidents whove DONE just that) (get this DONE so lets) (get it DONE applause when) (will get DONE in washington)
stopped,(because we STOPPED a surge)
refuse,(because we REFUSE to make)
heavily,(because theyre HEAVILY subsidized tonight)
envy,(because they ENVY the rich)
loopholes,(because of LOOPHOLES and shelters)
federal,(because of FEDERAL investments renewable) (ordered every FEDERAL agency to) (without a FEDERAL agency looking) (unit of FEDERAL prosecutors and) (consolidate the FEDERAL bureaucracy so) (projects and FEDERAL offices for)
deep,(be too DEEP right now)
cost,(be the COST of college)
thank,(be strong THANK you god)
cars,(be new CARS on the)
inspections,(be more INSPECTIONS to prevent)
temporary,(be a TEMPORARY tax break)
luxury,(be a LUXURY -– it) (only made LUXURY yachts today)
billion,(be $100 BILLION lower over) (than $10 BILLION over the)
promise,(basic american PROMISE that if) (keep that PROMISE alive no) (level i PROMISE you -–) (is the PROMISE of innovation) (from the PROMISE of clean)
welcomed,(base and WELCOMED home some)
by,(barely get BY or we) (everyone plays BY the same) (the deficit BY more than) (economy weakened BY outsourcing bad) (of taxes BY moving jobs) (not stand BY when our) (dont play BY the rules) (a classroom BY over $250000) (through college BY doubling the) (their part BY making higher) (their part BY working to) (600000 jobs BY the end) (applause and BY the way) (their mortgage BY refinancing at) (were rescued BY taxpayers a) (and play BY the rules) (to play BY its own) (insider trading BY members of) (do better BY themselves and) (will leave BY the end)
handouts,(bailouts no HANDOUTS and no)
as,(back now AS long as) (as long AS im president) (on top AS the worlds) (the rate AS the last) (have twice AS many openings) (many openings AS we have) (her job AS a mechanic) (same opportunity AS jackie did) (brought here AS small children) (engineering but AS soon as) (as soon AS they get) (i believe AS strongly as) (as strongly AS ever that) (is just AS true for) (somehow classified AS an oil) (guide us AS we look) (do i AS i told) (so long AS those programs) (at least AS much as) (as much AS his secretary) (at least AS bad and) (america applause AS the tide) (now stands AS one the) (sanctions and AS long as) (as long AS they shirk) (–- and AS long as) (as long AS im president) (it applause AS they come) (serve them AS well as) (as well AS theyve served) (hire veterans AS cops and) (america is AS strong as) (as strong AS those who) (or fall AS one unit) (we worked AS a team) (too hard AS long as) (as long AS we are) (common purpose AS long as) (as long AS we maintain)
red,(away the RED tape that) (no more RED tape no)
retirement,(away for RETIREMENT the defining)
chrysler,(automaker applause CHRYSLER has grown)
stop,(authority to STOP the bad) (time to STOP rewarding businesses) (passion to STOP teaching to) (needs to STOP the interest) (you cant STOP tuition from) (agree to STOP expelling responsible) (that can STOP any bullet) (washington should STOP subsidizing millionaires)
consolidate,(authority to CONSOLIDATE the federal)
new,(attracts a NEW generation of) (in place NEW rules to) (financing a NEW plant equipment) (training for NEW workers applause) (millions of NEW customers for) (will be NEW cars on) (to open NEW markets for) (financing or NEW markets like) (to invent NEW products and) (and create NEW jobs somewhere) (labs start NEW businesses defend) (about most NEW jobs are) (lead to NEW treatments that) (ones untouched NEW lightweight vests) (internet to NEW american jobs) (jobs and NEW american industries) (millions of NEW acres for) (full of NEW jobs we) (businesses get NEW energy ideas) (innovation with NEW incentives the) (building this NEW energy future) (rules the NEW rules we) (applause this NEW unit will) (and a NEW beginning in) (lit a NEW hope from) (proposed a NEW defense strategy) (were providing NEW tax credits)
moment,(at this MOMENT to bring) (in this MOMENT of trial)
end,(at the END of world) (by the END of the) (time to END the taxpayer) (put an END to it) (need to END the notion) (by the END of this) (transformation will END remains uncertain)
twice,(at nearly TWICE the rate) (technology have TWICE as many)
outside,(at least OUTSIDE of washington)
agree,(at least AGREE to stop) (both parties AGREE on these) (so lets AGREE right here)
low,(at historically LOW rates applause)
capacity,(at full CAPACITY applause so) (purchasing enough CAPACITY to power)
was,(assembly line WAS part of) (behavior it WAS wrong it) (wrong it WAS irresponsible and) (auto industry WAS on the) (community that WAS hit hard) (carolina who WAS laid off) (way it WAS public research) (bryan ritterby WAS laid off) (construction industry WAS one of) (because milk WAS somehow classified) (guess it WAS worth crying) (wall street WAS allowed to) (on what WAS supposed to) (ago qaddafi WAS one of) (world that WAS once divided) (man who WAS george bushs) (that day WAS the mission)
attorney,(asking my ATTORNEY general to) (leading state ATTORNEY general to)
billionaire,(asking a BILLIONAIRE to pay)
native,(asian latino NATIVE american conservative)
shirk,(as they SHIRK their responsibilities)
worlds,(as the WORLDS number-one automaker) (of the WORLDS oil reserves) (be the WORLDS leading manufacturer) (us the WORLDS largest consumer) (of the WORLDS longest-serving dictators)
tide,(as the TIDE of war)
children,(as small CHILDREN are american) (women and CHILDREN from the)
openings,(as many OPENINGS as we) (that –- OPENINGS at a)
did,(as jackie DID join me) (republican predecessor DID in his) (that unit DID their job)
mechanic,(as a MECHANIC then siemens)
world,(around the WORLD applause for) (leads the WORLD in educating) (of the WORLD an economy) (end of WORLD war ii) (class the WORLD has ever) (in the WORLD it makes) (over the WORLD two years) (in the WORLD to open) (over the WORLD during the) (bridge after WORLD war ii) (diplomacy a WORLD that was) (around the WORLD who are) (yes the WORLD is changing) (nation in WORLD affairs –-) (in the WORLD while saving)
at,(armed forces AT a time) (the mission AT hand they) (it before AT the end) (applause whats AT stake arent) (obsolete folks AT the top) (million jobs AT stake i) (is running AT full capacity) (huge opportunity AT this moment) (against china AT nearly twice) (–- openings AT a time) (solve them AT a time) (of college AT a time) (plan lets AT least agree) (our citizens AT risk the) (worried that AT 55 no) (found work AT energetx a) (congress shouldnt AT least set) (longer spending AT war use) (right here AT home applause) (by refinancing AT historically low) (to pay AT least as) (country is AT least as) (bipartisan support AT least outside) (interests look AT iran through) (i look AT that flag)
tied,(arent so TIED to unstable)
values,(arent democratic VALUES or republican) (or republican VALUES but american) (but american VALUES and we) (of american VALUES now this) (their home VALUES decline and) (the american VALUES of fair) (for those VALUES that have)
facts,(are the FACTS but so)
wages,(are raising WAGES and creating) (and stagnant WAGES youre the)
unnecessary,(are outdated UNNECESSARY or too)
bailing,(are not BAILING you out)
allowed,(are not ALLOWED to drop) (street was ALLOWED to play) (no longer ALLOWED to make) (war has ALLOWED us to)
again,(are hiring AGAIN creating jobs) (never happens AGAIN applause the) (out ever AGAIN applause and) (is never AGAIN a source)
testament,(are a TESTAMENT to the)
big,(are a BIG bank or)
see,(applause you SEE an economy)
brings,(applause which BRINGS me back)
happening,(applause whats HAPPENING in detroit)
about,(applause think ABOUT the america) (to speak ABOUT how we) (job think ABOUT that –-) (always been ABOUT most new) (to save ABOUT $3000 a) (were serious ABOUT paying down) (americans talk ABOUT folks like) (differing views ABOUT taxes and) (thing right ABOUT now nothing) (talked tonight ABOUT the deficit) (politics is ABOUT clinging to) (the most ABOUT government spending) (once divided ABOUT how to) (theyre talking ABOUT applause thats) (one thought ABOUT politics no) (one thought ABOUT themselves one)
state,(applause the STATE of our) (nearly every STATE in the) (that every STATE every state) (state every STATE requires that) (and leading STATE attorney general) (and the STATE of our)
cannot,(applause people CANNOT afford losing) (what they CANNOT do better) (of change CANNOT be reversed) (human dignity CANNOT be denied)
course,(applause of COURSE its not) (over the COURSE of 30) (applause of COURSE the easiest) (burst of COURSE construction workers) (iran changes COURSE and meets)
grandfather,(applause my GRANDFATHER a veteran)
limit,(applause lets LIMIT any elected)
year,(applause last YEAR they created) (education each YEAR weve convinced) (desk this YEAR applause innovation) (that last YEAR we relied) (homes a YEAR applause of) ($3000 a YEAR on their) ($10000 a YEAR proving that) (paycheck this YEAR there are) (million a YEAR you should) (dollars a YEAR you shouldnt) ($250000 a YEAR like 98) (washington this YEAR or next) (or next YEAR or maybe) (even the YEAR after that) (economy last YEAR didnt come) (worse every YEAR some of) (differences this YEAR we can) (tripoli a YEAR ago qaddafi) (spending every YEAR ive been)
ordered,(applause ive ORDERED every federal)
starters,(applause for STARTERS i ask)
none,(applause finally NONE of this)
soon,(applause and SOON there will) (south korea SOON there will) (but as SOON as they) (regime will SOON discover that)
tells,(anyone who TELLS you otherwise) (anyone who TELLS you that)
car,(any major CAR company ford)
systems,(any financial SYSTEMS core purpose)
official,(any elected OFFICIAL from owning)
creation,(announcing the CREATION of a)
500,(announced over 500 reforms and)
force,(andrews air FORCE base and)
christians,(and women CHRISTIANS muslims and)
home,(and welcomed HOME some of) (to come HOME these achievements) (heroes returned HOME from combat) (own a HOME send your) (jobs back HOME applause today) (bring jobs HOME applause second) (send them HOME to invent) (here at HOME applause theres) (seen their HOME values decline) (buy a HOME or start) (folks back HOME the point) (have come HOME twenty-three thousand) (they come HOME we must)
versa,(and vice VERSA an idea)
replace,(and to REPLACE teachers who)
13,(and those 13 stripes no)
internet,(and the INTERNET to new)
golden,(and the GOLDEN gate bridge)
benefits,(and the BENEFITS they have)
human,(and that HUMAN dignity cannot) (of all HUMAN beings –-)
social,(and strengthen SOCIAL security so)
democracies,(and stable DEMOCRACIES and open)
korea,(and south KOREA soon there)
thousand,(and several THOUSAND gave their) (over a THOUSAND americans are) (afghanistan ten THOUSAND of our) (home twenty-three THOUSAND more will)
today,(and restructure TODAY general motors) (home applause TODAY for the) (are working TODAY because we) (are open TODAY but to) (basic research TODAY the discoveries) (luxury yachts TODAY its hiring) (use them TODAY in the) (are over TODAY american consumers) (his hands TODAY he is)
administrations,(and republican ADMINISTRATIONS invested in)
arent,(and prosperity ARENT so tied) (at stake ARENT democratic values) (who just ARENT helping kids) (that they ARENT yet american)
overseas,(and profits OVERSEAS meanwhile companies) (and profits OVERSEAS applause from) (ship jobs OVERSEAS and start)
trucks,(and power TRUCKS and factories)
financial,(and phony FINANCIAL profits tonight) (the largest FINANCIAL institutions will) (and a FINANCIAL system that) (to prevent FINANCIAL fraud or) (be any FINANCIAL systems core) (bank or FINANCIAL institution youre) (establish a FINANCIAL crimes unit) (investments some FINANCIAL firms violate) (bankers and FINANCIAL service professionals) (dont begrudge FINANCIAL success in)
debt,(and personal DEBT that kept) (with more DEBT and left) (outsourcing bad DEBT and phony) (in tuition DEBT than credit) (credit card DEBT this congress) (down our DEBT and use) (down our DEBT and invest) (down our DEBT we cant) (taxes and DEBT energy and)
water,(and our WATER is clean)
security,(and our SECURITY and prosperity) (strengthen social SECURITY so long) (guarantee of SECURITY for seniors) (americas own SECURITY against those) (to israels SECURITY has meant)
interests,(and our INTERESTS look at)
africa,(and north AFRICA from tunis)
copouts,(and no COPOUTS an america)
responsive,(and more RESPONSIVE to the)
respected,(and more RESPECTED around the)
class,(and middle CLASS the world) (call this CLASS warfare all)
began,(and manufacturing BEGAN leaving our) (where i BEGAN those of)
innocent,(and left INNOCENT hardworking americans) (millions of INNOCENT americans whove)
biden,(and jill BIDEN have worked)
seems,(and it SEEMS to get)
plunged,(and it PLUNGED our economy)
syria,(and in SYRIA i have)
requiring,(and im REQUIRING all companies)
mean,(and i MEAN ironclad to)
clinton,(and hillary CLINTON a woman)
jobs,(and high-paying JOBS a future) (the recession JOBS and manufacturing) (made some JOBS obsolete folks) (4 million JOBS and we) (3 million JOBS applause last) (the most JOBS since 2005) (again creating JOBS for the) (a million JOBS at stake) (nearly 160000 JOBS we bet) (to bring JOBS back home) (to bring JOBS back to) (for moving JOBS and profits) (to outsource JOBS you shouldnt) (to bring JOBS home applause) (by moving JOBS and profits) (that ship JOBS overseas and) (that create JOBS right here) (people get JOBS that are) (for the JOBS of tomorrow) (of work-study JOBS in the) (create new JOBS somewhere else) (next steve JOBS after all) (most new JOBS are created) (creating good JOBS both parties) (new american JOBS and new) (of new JOBS we have) (than 600000 JOBS by the) (will create JOBS and power) (americans have JOBS because of) (create these JOBS applause we) (manufacturing more JOBS for construction) (creates these JOBS applause building) (of 135000 JOBS for veterans) (a veterans JOBS corps that)
exploration,(and gas EXPLORATION and tonight)
service,(and financial SERVICE professionals who) (and public SERVICE nominations receive) (from the SERVICE of our)
americans,(and fellow AMERICANS last month) (are no AMERICANS fighting in) (number of AMERICANS barely get) (most hardworking AMERICANS struggled with) (innocent hardworking AMERICANS holding the) (a thousand AMERICANS are working) (millions of AMERICANS are looking) (2 million AMERICANS with skills) (time when AMERICANS owe more) (thousands of AMERICANS have jobs) (of innocent AMERICANS whove seen) (millions of AMERICANS who work) (so many AMERICANS now a) (million working AMERICANS while the) (percent of AMERICANS right now) (the wealthiest AMERICANS or do) (taxes most AMERICANS would call) (it when AMERICANS talk about) (not right AMERICANS know thats) (bet most AMERICANS are thinking)
offices,(and federal OFFICES for the)
plays,(and everyone PLAYS by the)
knows,(and everyone KNOWS it so)
does,(and everyone DOES their fair) (way congress DOES its business)
risk-taker,(and every RISK-TAKER and entrepreneur)
penny,(and every PENNY should go)
colleges,(and community COLLEGES in places) (more community COLLEGES the resources) (budgets and COLLEGES and universities) (me put COLLEGES and universities)
proving,(and cheaper PROVING that we) (a year PROVING that they)
awful,(and an AWFUL lot of)
renewal,(and a RENEWAL of american) (nations the RENEWAL of american)
high-speed,(an incomplete HIGH-SPEED broadband network)
order,(an executive ORDER clearing away)
weakened,(an economy WEAKENED by outsourcing)
thats,(an economy THATS built to) (job back THATS left our) (first time THATS happened in) (kids learn THATS a bargain) (illegal immigration THATS why my) (ever before THATS why there) (eight years THATS right eight) (a strategy THATS cleaner cheaper) (a century THATS long enough) (relief and THATS why im) (afford them THATS why we) (repeat offender THATS bad for) (ends meet THATS not right) (americans know THATS not right) (shared responsibility THATS how well) (our deficit THATS an america) (remote applause THATS why ive) (more applause THATS why my) (and states THATS why were) (dont work THATS why our) (achieve applause THATS the lesson) (about applause THATS not the) (with us THATS not how) (way applause THATS why working)
