thorough,(cities and THOROUGH descriptions of)
airline,(christmas an AIRLINE flight attendant)
india,(china and INDIA in ways)
parents,(children whose PARENTS are in)
read,(children to READ and succeed)
missions,(children on MISSIONS of suicide)
programs,(childhood development PROGRAMS applause we)
of,(cheney members OF congress distinguished) (the state OF our union) (an hour OF shock and) (the world OF thousands of) (of thousands OF terrorists destroyed) (interim leader OF a liberated) (and daughters OF afghanistan were) (are part OF afghanistans new) (new minister OF womens affairs) (the spirit OF the afghan) (the resolve OF our coalition) (the might OF the united) (and women OF our armed) (every enemy OF the united) (the justice OF this nation) (the grave OF her husband) (these words OF farewell semper) (true scope OF the task) (the depth OF our enemies) (the loss OF innocent life) (the depth OF their hatred) (the madness OF the destruction) (found diagrams OF american nuclear) (surveillance maps OF american cities) (thorough descriptions OF landmarks in) (beginning most OF the 19) (were tens OF thousands of) (of thousands OF others thousands) (others thousands OF dangerous killers) (the methods OF murder often) (the work OF our law) (partners hundreds OF terrorists have) (yet tens OF thousands of) (of thousands OF trained terrorists) (the pursuit OF two great) (training camps OF afghanistan out) (afghanistan out OF business yet) (the centers OF large cities) (the coast OF africa to) (the shipment OF weapons and) (the establishment OF terrorist camps) (strong leadership OF president musharraf) (the face OF terror and) (with weapons OF mass destruction) (destruction some OF these regimes) (and weapons OF mass destruction) (murder thousands OF its own) (the bodies OF mothers huddled) (an axis OF evil arming) (the peace OF the world) (seeking weapons OF mass destruction) (in any OF these cases) (the price OF indifference would) (deliver weapons OF mass destruction) (united states OF america will) (our sense OF security would) (the security OF our nation) (proud member OF my party) (need more OF them we) (the price OF freedom and) (next priority OF my budget) (ongoing threat OF another attack) (the events OF september the) (sustained strategy OF homeland security) (the security OF air travel) (and departures OF visitors to) (and ears OF alert citizens) (great priority OF my budget) (with members OF both parties) (so proud OF our work) (the house OF representatives has) (the sake OF long-term growth) (way out OF this recession) (the sake OF american workers) (the aim OF welfare reform) (the dignity OF a job) (patients bill OF rights applause) (highest standards OF conduct applause) (the commitments OF social security) (good work OF charities and) (same spirit OF cooperation weve) (true character OF this country) (a time OF testing our) (tired faces OF rescuers i) (in awe OF the american) (applause none OF us would) (think less OF the goods) (the sacrifice OF soldiers the) (fierce brotherhood OF firefighters and) (and generosity OF ordinary citizens) (new culture OF responsibility could) (the rest OF your lifetime) (the service OF your neighbors) (three areas OF need responding) (in case OF crisis at) (one purpose OF the usa) (good efforts OF americorps and) (the compassion OF our country) (every part OF the world) (the promise OF the peace) (this time OF adversity offers) (unique moment OF opportunity a) (gathering momentum OF millions of) (of millions OF acts of) (of acts OF service and) (this time OF war to) (midnight knock OF the secret) (the fall OF tyranny with) (its centuries OF learning and) (no intention OF imposing our) (non-negotiable demands OF human dignity) (the rule OF law limits) (the power OF the state) (the side OF brave men) (this moment OF opportunity a) (the forces OF terror cannot) (the momentum OF freedom applause) (will those OF us who) (all differences OF race or) (the history OF liberty that) (on missions OF suicide and) (the day OF our founding) (the dignity OF every life)
surveillance,(chemical weapons SURVEILLANCE maps of)
faith-based,(charities and FAITH-BASED groups applause)
mothers,(chamber the MOTHERS and daughters) (bodies of MOTHERS huddled over) (fathers and MOTHERS in all)
boehner,(chairman john BOEHNER and congressman)
karzai,(chairman hamid KARZAI applause the)
learning,(centuries of LEARNING and tolerance)
guantanamo,(cells at GUANTANAMO bay applause)
will,(caves you WILL not escape) (pain that WILL never completely) (our country WILL never forget) (not and WILL not allow) (our nation WILL continue to) (first we WILL shut down) (all nations WILL heed our) (some governments WILL be timid) (act america WILL applause our) (catastrophic we WILL work closely) (destruction we WILL develop and) (know america WILL do what) (side i WILL not wait) (gather i WILL not stand) (of america WILL not permit) (and it WILL be waged) (and that WILL be reflected) (america we WILL win this) (and we WILL revive our) (country we WILL pay applause) (the 11th WILL not make) (intelligence we WILL develop vaccines) (applause we WILL improve intelligence) (homeland security WILL make america) (bioterrorism research WILL improve public) (fire departments WILL mean safer) (border enforcement WILL help combat) (homeland america WILL continue to) (our budget WILL run a) (deficit that WILL be small) (and we WILL defeat this) (and we WILL we must) (and i WILL work together) (hope you WILL join me) (hope you WILL join me) (freedom corps WILL focus on) (freedom corps WILL be homeland) (freedom corps WILL expand and) (so we WILL renew the) (values that WILL bring lasting) (progress america WILL lead by) (but america WILL always stand) (applause america WILL take the) (america we WILL demonstrate that) (it never WILL those of) (that we WILL never question) (that this WILL be a) (americans we WILL see freedoms)
just,(cause is JUST and our) (cause is JUST and it) (relief was JUST about right) (seek a JUST and peaceful)
price,(cases the PRICE of indifference) (while the PRICE of freedom) (known freedoms PRICE we have)
summed,(can be SUMMED up in)
mobilized,(can be MOBILIZED in major)
exist,(camps still EXIST in at)
somalia,(camps in SOMALIA my hope)
comfort,(calm and COMFORT she brings)
troops,(called our TROOPS into action) (now have TROOPS in the) (put our TROOPS anywhere in)
eliminate,(call and ELIMINATE the terrorist)
madness,(by the MADNESS of the)
regimes,(by outlaw REGIMES are now) (terrorists and REGIMES who seek) (to prevent REGIMES that sponsor) (of these REGIMES have been) (destruction these REGIMES pose a) (most dangerous REGIMES to threaten)
investment,(by encouraging INVESTMENT in factories)
liberty,(by defending LIBERTY and justice) (history of LIBERTY that weve)
peril,(by as PERIL draws closer)
qaeda,(by al QAEDA and was)
know,(but we KNOW their true) (nations should KNOW america will) (applause i KNOW the folks) (applause americans KNOW economic security) (kindness i KNOW we can) (come to KNOW truths that)
governments,(but some GOVERNMENTS will be)
none,(bush applause NONE of us)
run,(budget will RUN a deficit)
three,(budget supports THREE great goals) (focus on THREE areas of)
doubles,(budget nearly DOUBLES funding for)
economic,(budget is ECONOMIC security for) (so my ECONOMIC security plan) (americans know ECONOMIC security can)
send,(budget i SEND to congress) (our enemies SEND other peoples)
ownership,(broader home OWNERSHIP especially among)
generosity,(bravery and GENEROSITY of ordinary)
responsibility,(both our RESPONSIBILITY and our) (culture of RESPONSIBILITY could look)
seized,(bosnian government SEIZED terrorists who)
congressman,(boehner and CONGRESSMAN george miller)
shipment,(block the SHIPMENT of weapons)
response,(bioterrorism emergency RESPONSE airport and)
rights,(bill of RIGHTS applause to)
differences,(beyond all DIFFERENCES of race)
gained,(better knowledge GAINED from bioterrorism)
direct,(benefits and DIRECT assistance for)
rebuild,(begun to REBUILD new york) (working to REBUILD our communities)
campaign,(begun this CAMPAIGN may not)
think,(began to THINK less of)
applause,(been stronger APPLAUSE we last) (brutal oppression APPLAUSE the american) (guantanamo bay APPLAUSE and terrorist) (their own APPLAUSE america and) (hamid karzai APPLAUSE the last) (sima samar APPLAUSE our progress) (states military APPLAUSE when i) (on terror APPLAUSE the man) (this nation APPLAUSE for many) (us tonight APPLAUSE shannon i) (they are APPLAUSE so long) (allow it APPLAUSE our nation) (the world APPLAUSE our military) (president musharraf APPLAUSE but some) (america will APPLAUSE our second) (sudden attack APPLAUSE and all) (destructive weapons APPLAUSE our war) (freedoms fight APPLAUSE our first) (and resolve APPLAUSE now americans) (as americans APPLAUSE it costs) (pay raise APPLAUSE my budget) (will pay APPLAUSE the next) (and firefighters APPLAUSE we will) (united states APPLAUSE homeland security) (illegal drugs APPLAUSE and as) (christina jones APPLAUSE once we) (american people APPLAUSE to achieve) (responsible manner APPLAUSE we have) (this recession APPLAUSE americans who) (care coverage APPLAUSE yet american) (steady paycheck APPLAUSE when america) (word jobs APPLAUSE good jobs) (fine start APPLAUSE republicans and) (george miller APPLAUSE senator judd) (judd gregg APPLAUSE and i) (laughter and APPLAUSE i know) (on results APPLAUSE there is) (development programs APPLAUSE we must) (every classroom APPLAUSE good jobs) (foreign oil APPLAUSE good jobs) (promotion authority APPLAUSE on these) (this legislation APPLAUSE good jobs) (tax policy APPLAUSE last year) (too big APPLAUSE but when) (about right APPLAUSE congress listened) (cuts permanent APPLAUSE the way) (stimulus package APPLAUSE good jobs) (a job APPLAUSE americans know) (of rights APPLAUSE to give) (health coverage APPLAUSE to approve) (veterans health APPLAUSE and to) (prescription drugs APPLAUSE a good) (pension plans APPLAUSE employees who) (company fails APPLAUSE through stricter) (of conduct APPLAUSE retirement security) (choose them APPLAUSE members you) (farm policy APPLAUSE a cleaner) (cleaner environment APPLAUSE broader home) (among minorities APPLAUSE and ways) (faith-based groups APPLAUSE i ask) (against terrorism APPLAUSE during these) (are evil APPLAUSE the american) (laura bush APPLAUSE none of) (lets roll APPLAUSE in the) (moment pass APPLAUSE my call) (your nation APPLAUSE many are) (five years APPLAUSE and ask) (islamic world APPLAUSE this time) (greater good APPLAUSE and we) (people everywhere APPLAUSE no nation) (religious tolerance APPLAUSE america will) (of freedom APPLAUSE the last) (be opposed APPLAUSE beyond all) (is near APPLAUSE in a) (every life APPLAUSE steadfast in)
quiet,(been pretty QUIET since september)
aim,(be the AIM of welfare)
up,(be summed UP in one) (by speeding UP tax relief)
decisive,(be a DECISIVE decade in)
evil,(axis of EVIL arming to) (they are EVIL applause the) (wish the EVIL that was) (can overcome EVIL with greater) (never question EVIL is real)
day,(away every DAY a retired) (again some DAY last month) (million a DAY and we) (on the DAY of our)
oceans,(away across OCEANS and continents) (by vast OCEANS we are)
midnight,(await the MIDNIGHT knock of)
moutardier,(attendants hermis MOUTARDIER and christina)
blackmail,(attempt to BLACKMAIL the united)
grave,(at the GRAVE of her) (pose a GRAVE and growing)
crawford,(at the CRAWFORD coffee shop)
borders,(at our BORDERS strengthen the)
im,(at home IM a proud)
bay,(at guantanamo BAY applause and)
memorial,(at a MEMORIAL in new)
servitude,(aspire to SERVITUDE or eagerly)
reauthorize,(as we REAUTHORIZE these important)
gather,(as we GATHER tonight our) (while dangers GATHER i will)
draws,(as peril DRAWS closer and)
harbor,(as nations HARBOR terrorists freedom)
works,(as government WORKS to better) (when america WORKS america prospers)
restrains,(as congress RESTRAINS spending and)
result,(as a RESULT likely saved)
battlefield,(as a BATTLEFIELD and we)
departures,(arrivals and DEPARTURES of visitors)
rid,(arrested and RID the world)
missiles,(arming with MISSILES and weapons)
explosives,(armed with EXPLOSIVES the people)
have,(armed forces HAVE delivered a) (four months HAVE brought sorrow) (all who HAVE lost a) (ahead we HAVE seen the) (design we HAVE found diagrams) (what we HAVE found in) (of terrorists HAVE been arrested) (we now HAVE troops in) (cells that HAVE executed an) (these regimes HAVE been pretty) (deserve to HAVE this same) (war we HAVE spent more) (once we HAVE funded our) (applause we HAVE clear priorities) (resolve we HAVE shown overseas) (americans who HAVE lost their) (so people HAVE more money) (employees who HAVE worked hard) (should not HAVE to risk) (american people HAVE responded magnificently) (as i HAVE met the) (rescuers i HAVE stood in) (citizens we HAVE glimpsed what) (and we HAVE a great) (them we HAVE no intention) (because we HAVE a greater) (ways we HAVE never before) (us who HAVE lived through) (challenging times HAVE been changed) (and many HAVE discovered again) (on we HAVE known freedoms) (price we HAVE shown freedoms)
how,(arent sure HOW to help)
emergency,(areas bioterrorism EMERGENCY response airport)
for,(are running FOR their own) (nation applause FOR many americans) (a note FOR his lost) (their lives FOR freedom our) (detailed instructions FOR making chemical) (peoples hope FOR freedom iraq) (nuclear weapons FOR over a) (great goals FOR america we) (be prepared FOR future operations) (doubles funding FOR a sustained) (economic security FOR the american) (direct assistance FOR health care) (great goal FOR america a) (death tax FOR the sake) (americans plan FOR the future) (to spend FOR the sake) (the spending FOR veterans health) (includes coverage FOR prescription drugs) (new safeguards FOR 401k and) (retirement accounts FOR younger workers) (one american FOR the strength) (can do FOR too long) (tonight is FOR every american) (and unchanging FOR all people) (stand firm FOR the non-negotiable) (state respect FOR women private) (we stand FOR a different)
spread,(are now SPREAD throughout the)
allies,(are now ALLIES against terror) (and our ALLIES must not) (friends and ALLIES with weapons) (their terrorist ALLIES constitute an) (attack our ALLIES or attempt) (and our ALLIES from sudden) (and our ALLIES to action) (friends and ALLIES from europe)
prison,(are in PRISON and we)
serving,(are already SERVING and i)
forcefully,(are acting FORCEFULLY pakistan is)
promotion,(approve trade PROMOTION authority applause)
i,(applause when I called our) (into action I did so) (to heaven I dont want) (football until I can play) (applause shannon I assure you) (terror and I admire the) (our side I will not) (dangers gather I will not) (the budget I send to) (congress and I join the) (help and I support extending) (left behind I was proud) (applause and I was so) (our work I even had) (and applause I know the) (jobs so I ask congress) (jobs and I urge the) (health security I ask congress) (in retirement I ask congress) (you and I will work) (groups applause I ask you) (resolve as I have met) (of rescuers I have stood) (people and I hope you) (join me I hope you) (serving and I thank you) (in america I invite you) (and kindness I know we) (last time I spoke here) (spoke here I expressed the)
last,(applause we LAST met in) (applause the LAST time we) (some day LAST month at) (policy applause LAST year some) (during these LAST few months) (applause the LAST time i)
give,(applause to GIVE uninsured workers) (and to GIVE seniors a)
achieve,(applause to ACHIEVE these great) (together to ACHIEVE historic education) (before to ACHIEVE peace and)
way,(applause the WAY out of) (recession the WAY to create)
next,(applause the NEXT priority of) (over the NEXT five years)
man,(applause the MAN and women) (subdued the MAN who had)
american,(applause the AMERICAN flag flies) (diagrams of AMERICAN nuclear power) (maps of AMERICAN cities and) (executed an AMERICAN and still) (join the AMERICAN people in) (for the AMERICAN people applause) (applause yet AMERICAN workers want) (sake of AMERICAN workers lets) (offer every AMERICAN the dignity) (applause the AMERICAN people have) (of the AMERICAN people and) (to one AMERICAN for the) (for every AMERICAN to commit) (and extending AMERICAN compassion throughout) (in the AMERICAN character there)
long,(applause so LONG as training) (operate so LONG as nations) (short-term so LONG as congress) (for too LONG our culture) (choice made LONG ago on)
judd,(applause senator JUDD gregg applause)
progress,(applause our PROGRESS is a) (tolerance and PROGRESS america will)
year,(applause last YEAR some in) (me this YEAR to enact)
costs,(applause it COSTS a lot) (whatever it COSTS to defend)
many,(applause for MANY americans these) (our own MANY nations are) (but in MANY ways better) (nation applause MANY are already) (cynicism and MANY have discovered)
listened,(applause congress LISTENED to the)
cleaner,(applause a CLEANER environment applause)
unity,(applauding your UNITY and resolve)
other,(anthrax and OTHER deadly diseases) (ahead on OTHER issues productive) (to each OTHER to our) (enemies send OTHER peoples children)
nerve,(anthrax and NERVE gas and)
raise,(another pay RAISE applause my)
need,(and we NEED more of) (them we NEED to replace) (their jobs NEED our help) (do we NEED to prepare) (areas of NEED responding in) (communities we NEED mentors to) (and we NEED more talented)
must,(and we MUST pursue them) (our allies MUST not and) (second we MUST prevent the) (yet it MUST be and) (first priority MUST always be) (america we MUST act first) (and we MUST be prepared) (and we MUST act at) (applause we MUST upgrade our) (this congress MUST act to) (and it MUST act to) (good jobs MUST be the) (reforms we MUST always remember) (corporate america MUST be made) (will we MUST make social) (and we MUST not let) (moment we MUST seize to) (and it MUST be opposed)
disclosure,(and tougher DISCLOSURE requirements corporate)
thanks,(and tonight THANKS to them) (without warning THANKS to the) (in expressing THANKS to one)
support,(and to SUPPORT terror the) (and i SUPPORT extending unemployment)
descriptions,(and thorough DESCRIPTIONS of landmarks)
evening,(and this EVENING we welcome)
also,(and they ALSO deserve another) (good jobs ALSO depend on) (retirement security ALSO depends upon) (our country ALSO needs citizens)
pentagon,(and the PENTAGON rallied a)
establishment,(and the ESTABLISHMENT of terrorist)
civilized,(and the CIVILIZED world faces) (from the CIVILIZED world states)
bravery,(and the BRAVERY and generosity)
leaders,(and terrorist LEADERS who urged)
history,(and temporary HISTORY has called) (and to HISTORY we began) (own rich HISTORY with its) (in the HISTORY of liberty)
hold,(and still HOLD hostages our)
expand,(and sharing EXPAND patrols at) (corps will EXPAND and improve)
water,(and public WATER facilities detailed)
privilege,(and our PRIVILEGE to fight)
deadly,(and other DEADLY diseases well)
gas,(and nerve GAS and nuclear) (used poison GAS to murder)
medicare,(and modern MEDICARE system that)
no,(and make NO mistake about) (america is NO longer protected) (so that NO child is) (and violence NO people on) (everywhere applause NO nation owns) (aspirations and NO nation is) (we have NO intention of)
continues,(and it CONTINUES our discoveries) (freedom iraq CONTINUES to flaunt)
vigilance,(and increased VIGILANCE at home)
caves,(and in CAVES you will)
intelligence,(and improved INTELLIGENCE we will) (will improve INTELLIGENCE collection and)
urge,(and i URGE the senate)
join,(and i JOIN the american) (congress to JOIN me this) (you to JOIN me on) (you will JOIN me i) (you will JOIN me in) (you to JOIN the new) (it to JOIN a new)
admire,(and i ADMIRE the strong)
weve,(and here WEVE made a) (of cooperation WEVE applied to) (than self WEVE been offered) (by them WEVE come to) (liberty that WEVE been called)
danger,(and growing DANGER they could) (in spotting DANGER our country) (a common DANGER is erasing) (and facing DANGER together deep)
departments,(and fire DEPARTMENTS will mean) (and fire DEPARTMENTS transportation and)
childhood,(and early CHILDHOOD development programs)
assistance,(and direct ASSISTANCE for health)
effective,(and deploy EFFECTIVE missile defenses)
worked,(and democrats WORKED together to) (who have WORKED hard and)
jobs,(and create JOBS in america) (lost their JOBS need our) (one word JOBS applause good) (applause good JOBS begin with) (applause good JOBS also depend) (applause good JOBS depend on) (creates new JOBS so i) (to create JOBS and i) (applause good JOBS depend on) (to create JOBS is to) (applause good JOBS must be)
resentment,(and containing RESENTMENT we seek)
george,(and congressman GEORGE miller applause)
strength,(and compassion STRENGTH and resolve) (for the STRENGTH and calm)
she,(and comfort SHE brings to)
jones,(and christina JONES applause once)
speeding,(and by SPEEDING up tax)
part,(and are PART of afghanistans) (to every PART of the)
personal,(and allow PERSONAL retirement accounts)
energy,(and affordable ENERGY this congress) (to increase ENERGY production at) (trade and ENERGY the house)
few,(an unelected FEW repress the) (citizens a FEW days before) (these last FEW months ive)
flight,(an airline FLIGHT attendant spotted) (and thank FLIGHT attendants hermis)
senior,(americorps and SENIOR corps to)
commit,(american to COMMIT at least)
dignity,(american the DIGNITY of a) (of human DIGNITY the rule) (and the DIGNITY of every)
power,(american nuclear POWER plants and) (on the POWER of the) (proving their POWER to lift) (shown freedoms POWER and in)
flies,(american flag FLIES again over)
weak,(america was WEAK and materialistic)
attacked,(america was ATTACKED it was)
less,(america is LESS dependent on) (to think LESS of the)
embracing,(america is EMBRACING a new)
acting,(america is ACTING elsewhere we) (nations are ACTING forcefully pakistan)
invite,(america i INVITE you to)
throughout,(america and THROUGHOUT the world) (now spread THROUGHOUT the world) (american compassion THROUGHOUT the world)
quality,(america a QUALITY teacher in)
firm,(always stand FIRM for the)
another,(also deserve ANOTHER pay raise) (threat of ANOTHER attack time)
upon,(also depends UPON keeping the)
poison,(already used POISON gas to)
attempt,(allies or ATTEMPT to blackmail)
sudden,(allies from SUDDEN attack applause)
europe,(allies from EUROPE to asia)
terror,(allies against TERROR well be) (war on TERROR applause the) (war against TERROR is only) (put the TERROR training camps) (down on TERROR and i) (face of TERROR and make) (that sponsor TERROR from threatening) (and exports TERROR while an) (to support TERROR the iraqi) (war on TERROR is well) (now leaving TERROR camps intact) (intact and TERROR states unchecked) (war on TERROR in this) (forces of TERROR cannot stop)
gave,(all who GAVE their lives)
everywhere,(all people EVERYWHERE applause no)
should,(all nations SHOULD know america) (good job SHOULD lead to) (their lives SHOULD not have)
border,(airport and BORDER security and) (neighborhoods stricter BORDER enforcement will)
attendant,(airline flight ATTENDANT spotted a)
welfare,(aim of WELFARE reform as)
international,(agreed to INTERNATIONAL inspections then)
ongoing,(against the ONGOING threat of)
well,(against terror WELL be partners) (nations security WELL be deliberate) (terror is WELL begun but) (this war WELL protect our) (deadly diseases WELL increase funding) (shown overseas WELL prevail in)
latin,(africa to LATIN america we)
block,(africa to BLOCK the shipment)
training,(afghanistans terrorist TRAINING camps saved) (long as TRAINING camps operate) (the terror TRAINING camps of) (the best TRAINING and they) (and teacher TRAINING and launch)
government,(afghanistans new GOVERNMENT and we) (the bosnian GOVERNMENT seized terrorists) (and as GOVERNMENT works to) (dependency on GOVERNMENT and offer)
captives,(afghanistan were CAPTIVES in their)
occupy,(afghanistan now OCCUPY cells at)
hamid,(afghanistan chairman HAMID karzai applause)
sima,(affairs doctor SIMA samar applause)
strong,(admire the STRONG leadership of)
here,(addressing problems HERE at home) (schools and HERE weve made) (i spoke HERE i expressed)
did,(action i DID so with)
pakistan,(acting forcefully PAKISTAN is now)
encourage,(act to ENCOURAGE conservation promote) (ways to ENCOURAGE the good) (effort to ENCOURAGE development and)
education,(achieve historic EDUCATION reform so) (development and EDUCATION and opportunity)
younger,(accounts for YOUNGER workers who)
increased,(abroad and INCREASED vigilance at)
loss,(about the LOSS of innocent)
friend,(about my FRIEND ted kennedy)
if,(about it IF they do) (stop short IF we stop) (is possible IF we set) (losing everything IF their company) (was as IF our entire) (has said IF it feels) (thank you IF you arent) (secret police IF anyone doubts)
role,(a unique ROLE in human)
opportunity,(a unique OPPORTUNITY and we) (education and OPPORTUNITY in the) (moment of OPPORTUNITY a moment) (a great OPPORTUNITY during this) (moment of OPPORTUNITY a common)
underworld,(a terrorist UNDERWORLD including groups)
strategy,(a sustained STRATEGY of homeland)
package,(a stimulus PACKAGE applause good)
paycheck,(a steady PAYCHECK applause when)
firefighter,(a retired FIREFIGHTER returns to)
likely,(a result LIKELY saved nearly)
arming,(a regime ARMING with missiles) (of evil ARMING to threaten)
member,(a proud MEMBER of my)
from,(a people FROM starvation and) (a country FROM brutal oppression) (homes forbidden FROM working or) (that far FROM ending there) (nuclear weapons FROM threatening the) (sponsor terror FROM threatening america) (to hide FROM the civilized) (our allies FROM sudden attack) (and distance FROM the events) (are protected FROM attack only) (knowledge gained FROM bioterrorism research) (live free FROM poverty and) (is exempt FROM them we) (and allies FROM europe to)
lighting,(a passenger LIGHTING a match)
ethic,(a new ETHIC and a)
effort,(a new EFFORT to encourage)
creed,(a new CREED lets roll) (race or CREED we are) (and a CREED we stand)
recruiting,(a major RECRUITING drive with)
one,(a loved ONE that our) (up in ONE word jobs) (thanks to ONE american for) (the world ONE purpose of) (we are ONE country mourning)
boy,(a little BOY left his)
objective,(a greater OBJECTIVE than eliminating)
coalition,(a great COALITION captured arrested) (of our COALITION and to) (officials and COALITION partners hundreds) (with our COALITION to deny)
place,(a good PLACE to start)
responsible,(a fiscally RESPONSIBLE manner applause)
start,(a fine START applause republicans) (improved head START and early) (place to START to sustain)
days,(a few DAYS before christmas)
countries,(a dozen COUNTRIES a terrorist) (threaten their COUNTRIES and our)
environment,(a cleaner ENVIRONMENT applause broader)
officer,(a cia OFFICER and marine)
dollars,(a billion DOLLARS a month)
away,(7000 miles AWAY across oceans) (completely go AWAY every day)
pension,(401k and PENSION plans applause)
trained,(11th were TRAINED in afghanistans) (thousands of TRAINED terrorists are) (had been TRAINED by al)
